px1,py1,pz1,E1,Q1,px2,py2,pz2,E2,Q2
-18.4243668866,-65.9677031897,-145.42243007,160.744796154,1.0,-109.870958249,-46.220096738,-391.986055407,409.708437314,-1.0
-18.4243668866,-65.9677031897,-145.42243007,160.744796154,1.0,-106.006376953,-44.585626006,-378.16355635,395.263097842,-1.0
-18.7304960004,-67.0404971789,-147.787797899,163.360044423,1.0,-106.006376953,-44.585626006,-378.16355635,395.263097842,-1.0
3.24274228931,32.0078569001,-70.0962649677,77.1266219084,-1.0,-9.42904081752,-34.586553033,-6.76657615334,36.4819705878,1.0
-9.41799387274,-34.5460318655,-6.75737315491,36.4389926025,1.0,3.24274228931,32.0078569001,-70.0962649677,77.1266219084,-1.0
-9.41799387274,-34.5460318655,-6.75737315491,36.4389926025,1.0,3.30870492722,32.7144060223,-71.6250135488,78.8120144347,-1.0
-9.42904081752,-34.586553033,-6.76657615334,36.4819705878,1.0,3.30870492722,32.7144060223,-71.6250135488,78.8120144347,-1.0
22.8350787199,23.7257486732,125.684681973,129.926911826,1.0,-22.5312755865,-30.9396777769,101.185040686,108.18200249,-1.0
-22.5955862958,-31.0292925654,101.482063516,108.498838225,-1.0,22.8350787199,23.7257486732,125.684681973,129.926911826,1.0
-22.5955862958,-31.0292925654,101.482063516,108.498838225,-1.0,22.714235164,23.6044432216,125.024786694,129.245172716,1.0
-22.5312755865,-30.9396777769,101.185040686,108.18200249,-1.0,22.714235164,23.6044432216,125.024786694,129.245172716,1.0
10.1037085518,-29.3964076035,-121.807099597,125.710836376,-1.0,-21.7503114571,23.3785674584,-5.9758429934,32.4862329004,1.0
-21.8012015676,23.4342070618,-5.98936756208,32.5628336896,1.0,10.1037085518,-29.3964076035,-121.807099597,125.710836376,-1.0
-21.8012015676,23.4342070618,-5.98936756208,32.5628336896,1.0,10.1061478561,-29.4025481603,-121.83673457,125.74118306,-1.0
-21.7503114571,23.3785674584,-5.9758429934,32.4862329004,1.0,10.1061478561,-29.4025481603,-121.83673457,125.74118306,-1.0
-12.2596440048,-38.1050909009,-4.69054395454,40.3027193868,-1.0,11.6470781124,38.1299187811,33.2813507184,51.934618552,1.0
11.640357735,38.1092817902,33.266558374,51.9084805836,1.0,-12.2596440048,-38.1050909009,-4.69054395454,40.3027193868,-1.0
11.640357735,38.1092817902,33.266558374,51.9084805836,1.0,-12.1785170468,-37.845145838,-4.65787543145,40.0284687215,-1.0
11.6470781124,38.1299187811,33.2813507184,51.934618552,1.0,-12.1785170468,-37.845145838,-4.65787543145,40.0284687215,-1.0
-2.22156360683,44.9674565929,90.9801493845,101.510621331,1.0,-20.8909171623,-36.3312400918,30.9360160925,52.0906678961,-1.0
-20.9222715082,-36.3857682037,30.9782733274,52.1663699607,-1.0,-2.22156360683,44.9674565929,90.9801493845,101.510621331,1.0
-20.9222715082,-36.3857682037,30.9782733274,52.1663699607,-1.0,-2.21914583622,44.9094051775,90.8657835126,101.382350824,1.0
-20.8909171623,-36.3312400918,30.9360160925,52.0906678961,-1.0,-2.21914583622,44.9094051775,90.8657835126,101.382350824,1.0
39.0444790913,-23.8946127428,75.8370730882,88.5815820807,1.0,-36.0706393223,25.267009536,53.8319634029,69.5514503048,-1.0
-35.1673056181,24.6415761064,52.501180425,67.825745607,-1.0,39.0444790913,-23.8946127428,75.8370730882,88.5815820807,1.0
-35.1673056181,24.6415761064,52.501180425,67.825745607,-1.0,38.5188542283,-23.5672737604,74.8016286096,87.3751299278,1.0
-36.0706393223,25.267009536,53.8319634029,69.5514503048,-1.0,38.5188542283,-23.5672737604,74.8016286096,87.3751299278,1.0
23.8752268039,-36.9062097271,-127.22198268,134.60140717,1.0,-18.0726782572,42.3142014815,-78.1035287984,90.6492455614,-1.0
-18.0267820995,42.2090802304,-77.8988844794,90.4147039678,-1.0,23.8752268039,-36.9062097271,-127.22198268,134.60140717,1.0
-18.0267820995,42.2090802304,-77.8988844794,90.4147039678,-1.0,23.9217057542,-36.9797594444,-127.479184146,134.87291859,1.0
-18.0726782572,42.3142014815,-78.1035287984,90.6492455614,-1.0,23.9217057542,-36.9797594444,-127.479184146,134.87291859,1.0
-28.9201575631,1.42003926816,73.7708531904,79.2498704676,1.0,35.198970983,0.831888919907,-3.19449872546,35.3535794968,-1.0
35.1810943469,0.830688489235,-3.1872952288,35.33510234,-1.0,-28.9201575631,1.42003926816,73.7708531904,79.2498704676,1.0
35.1810943469,0.830688489235,-3.1872952288,35.33510234,-1.0,-28.9877760977,1.4233594774,73.9226869979,79.4159425555,1.0
35.198970983,0.831888919907,-3.19449872546,35.3535794968,-1.0,-28.9877760977,1.4233594774,73.9226869979,79.4159425555,1.0
13.1177671319,22.4271736229,9.11338160862,27.5339575665,1.0,2.84689091923,-76.5633896702,87.9230712209,116.621331849,-1.0
2.98618983686,-79.9436468434,91.8832678631,121.829594423,-1.0,13.1177671319,22.4271736229,9.11338160862,27.5339575665,1.0
2.98618983686,-79.9436468434,91.8832678631,121.829594423,-1.0,13.1486563049,22.4779210519,9.13689368822,27.59779135,1.0
2.84689091923,-76.5633896702,87.9230712209,116.621331849,-1.0,13.1486563049,22.4779210519,9.13689368822,27.59779135,1.0
-3.34306249718,47.9316580847,-39.7057208935,62.3311747761,-1.0,9.4730302137,-23.8199346939,13.2708973491,28.8661648022,1.0
9.46111477315,-23.7906661458,13.2536155661,28.8301574341,1.0,-3.34306249718,47.9316580847,-39.7057208935,62.3311747761,-1.0
9.46111477315,-23.7906661458,13.2536155661,28.8301574341,1.0,-3.34626305818,47.9775466063,-39.7489750809,62.3941875377,-1.0
9.4730302137,-23.8199346939,13.2708973491,28.8661648022,1.0,-3.34626305818,47.9775466063,-39.7489750809,62.3941875377,-1.0
-29.943590475,4.46529389332,-39.2226390061,49.5477954544,-1.0,25.5554570225,22.7667301564,28.7432705098,44.6944308491,1.0
25.6167590047,22.8196885241,28.806546713,44.797151957,1.0,-29.943590475,4.46529389332,-39.2226390061,49.5477954544,-1.0
25.6167590047,22.8196885241,28.806546713,44.797151957,1.0,-29.9256438041,4.46292353411,-39.1991894008,49.5181729967,-1.0
25.5554570225,22.7667301564,28.7432705098,44.6944308491,1.0,-29.9256438041,4.46292353411,-39.1991894008,49.5181729967,-1.0
-2.9374181934,45.2225007181,156.05480445,162.501741998,1.0,17.7820405693,-23.4995082502,21.4107191434,36.4260609006,-1.0
17.8035926588,-23.5278433038,21.4453376527,36.4752106617,-1.0,-2.9374181934,45.2225007181,156.05480445,162.501741998,1.0
17.8035926588,-23.5278433038,21.4453376527,36.4752106617,-1.0,-2.85432206314,43.6999823017,150.755726988,156.987693756,1.0
17.7820405693,-23.4995082502,21.4107191434,36.4260609006,-1.0,-2.85432206314,43.6999823017,150.755726988,156.987693756,1.0
-21.2178336885,24.8385994545,46.8393966404,57.1059780638,-1.0,21.3511901125,-25.6622557422,-17.9647441626,37.9099971712,1.0
21.2514250226,-25.5388144792,-17.8855668982,37.7327282005,1.0,-21.2178336885,24.8385994545,46.8393966404,57.1059780638,-1.0
21.2514250226,-25.5388144792,-17.8855668982,37.7327282005,1.0,-21.2232895971,24.8449863991,46.8514408232,57.1206621232,-1.0
21.3511901125,-25.6622557422,-17.9647441626,37.9099971712,1.0,-21.2232895971,24.8449863991,46.8514408232,57.1206621232,-1.0
-43.3309957293,-15.9863118924,175.519449962,181.494423709,1.0,34.6053099946,9.88735648136,39.3247038749,53.3078868138,-1.0
34.7470055761,9.92833003347,39.489456594,53.5290059645,-1.0,-43.3309957293,-15.9863118924,175.519449962,181.494423709,1.0
34.7470055761,9.92833003347,39.489456594,53.5290059645,-1.0,-43.3289977529,-15.9850825049,175.517968867,181.492406089,1.0
34.6053099946,9.88735648136,39.3247038749,53.3078868138,-1.0,-43.3289977529,-15.9850825049,175.517968867,181.492406089,1.0
2.14815568801,-32.3940525125,-53.5995897634,62.6651130816,-1.0,-16.8816214095,45.8903853502,-8.48163808198,49.6272702981,1.0
-16.7394848567,45.495581736,-8.40152367173,49.2001531955,1.0,2.14815568801,-32.3940525125,-53.5995897634,62.6651130816,-1.0
-16.7394848567,45.495581736,-8.40152367173,49.2001531955,1.0,2.15765289151,-32.5274163624,-53.8184389191,62.9215687391,-1.0
-16.8816214095,45.8903853502,-8.48163808198,49.6272702981,1.0,2.15765289151,-32.5274163624,-53.8184389191,62.9215687391,-1.0
30.153755885,21.0677584541,-79.3842783959,87.4927097556,1.0,-21.8872460965,-26.2772277889,0.445938441387,34.2016705256,-1.0
-21.8836620732,-26.2729249088,0.443027160502,34.1960331874,-1.0,30.153755885,21.0677584541,-79.3842783959,87.4927097556,1.0
-21.8836620732,-26.2729249088,0.443027160502,34.1960331874,-1.0,30.0055182428,20.9649472165,-78.9967001645,87.0652050901,1.0
-21.8872460965,-26.2772277889,0.445938441387,34.2016705256,-1.0,30.0055182428,20.9649472165,-78.9967001645,87.0652050901,1.0
7.9267245439,34.2806846058,-53.7915749022,64.2770798433,1.0,22.3223178729,19.3676471214,35.0276527112,45.8294583034,-1.0
22.3971443022,19.4344536675,35.1419340323,45.9814827237,-1.0,7.9267245439,34.2806846058,-53.7915749022,64.2770798433,1.0
22.3971443022,19.4344536675,35.1419340323,45.9814827237,-1.0,7.97699123181,34.4917870765,-54.1226804914,64.6729578116,1.0
0.815664078427,-1.19868433107,5.11946168854,5.32186092315,1.0,7.9267245439,34.2806846058,-53.7915749022,64.2770798433,1.0
0.815664078427,-1.19868433107,5.11946168854,5.32186092315,1.0,22.3971443022,19.4344536675,35.1419340323,45.9814827237,-1.0
0.815664078427,-1.19868433107,5.11946168854,5.32186092315,1.0,7.97699123181,34.4917870765,-54.1226804914,64.6729578116,1.0
0.815664078427,-1.19868433107,5.11946168854,5.32186092315,1.0,22.3223178729,19.3676471214,35.0276527112,45.8294583034,-1.0
0.796756672333,-0.686753477962,3.5629231898,3.71645488084,1.0,7.9267245439,34.2806846058,-53.7915749022,64.2770798433,1.0
0.796756672333,-0.686753477962,3.5629231898,3.71645488084,1.0,22.3971443022,19.4344536675,35.1419340323,45.9814827237,-1.0
0.796756672333,-0.686753477962,3.5629231898,3.71645488084,1.0,0.815664078427,-1.19868433107,5.11946168854,5.32186092315,1.0
0.796756672333,-0.686753477962,3.5629231898,3.71645488084,1.0,7.97699123181,34.4917870765,-54.1226804914,64.6729578116,1.0
0.796756672333,-0.686753477962,3.5629231898,3.71645488084,1.0,22.3223178729,19.3676471214,35.0276527112,45.8294583034,-1.0
0.683992992583,-0.635067510003,3.91461917122,4.02573770909,1.0,7.9267245439,34.2806846058,-53.7915749022,64.2770798433,1.0
0.683992992583,-0.635067510003,3.91461917122,4.02573770909,1.0,22.3971443022,19.4344536675,35.1419340323,45.9814827237,-1.0
0.683992992583,-0.635067510003,3.91461917122,4.02573770909,1.0,0.815664078427,-1.19868433107,5.11946168854,5.32186092315,1.0
0.683992992583,-0.635067510003,3.91461917122,4.02573770909,1.0,7.97699123181,34.4917870765,-54.1226804914,64.6729578116,1.0
0.683992992583,-0.635067510003,3.91461917122,4.02573770909,1.0,22.3223178729,19.3676471214,35.0276527112,45.8294583034,-1.0
22.3223178729,19.3676471214,35.0276527112,45.8294583034,-1.0,7.97699123181,34.4917870765,-54.1226804914,64.6729578116,1.0
9.60521345173,-48.771048758,128.368927468,137.657066747,1.0,66.8727907835,19.7557284562,121.637393734,140.206724775,-1.0
65.7205966036,19.4097708816,119.582969155,137.826099485,-1.0,9.60521345173,-48.771048758,128.368927468,137.657066747,1.0
65.7205966036,19.4097708816,119.582969155,137.826099485,-1.0,9.64094707008,-48.9731527595,128.887791739,138.215019353,1.0
66.8727907835,19.7557284562,121.637393734,140.206724775,-1.0,9.64094707008,-48.9731527595,128.887791739,138.215019353,1.0
-40.7320934701,0.847050382715,-9.72914784028,41.8866137829,1.0,44.5634243898,2.28562697188,-22.8649080727,50.1391869586,-1.0
44.5870037002,2.286635169,-22.8743924476,50.1645152762,-1.0,-40.7320934701,0.847050382715,-9.72914784028,41.8866137829,1.0
44.5870037002,2.286635169,-22.8743924476,50.1645152762,-1.0,-40.8182578522,0.849658945637,-9.74410829124,41.973931249,1.0
44.5634243898,2.28562697188,-22.8649080727,50.1391869586,-1.0,-40.8182578522,0.849658945637,-9.74410829124,41.973931249,1.0
37.9402738815,-41.2971809444,-181.066235785,189.551877968,-1.0,-14.6288668025,18.5175489068,-65.6687795702,69.7803921984,1.0
-14.5742492379,18.4472750072,-65.433631912,69.5290014664,1.0,37.9402738815,-41.2971809444,-181.066235785,189.551877968,-1.0
-14.5742492379,18.4472750072,-65.433631912,69.5290014664,1.0,37.6212605218,-40.9521610033,-179.552811942,187.967183769,-1.0
-14.6288668025,18.5175489068,-65.6687795702,69.7803921984,1.0,37.6212605218,-40.9521610033,-179.552811942,187.967183769,-1.0
39.2680925638,-38.8016077961,64.9668445373,85.2540316583,-1.0,-31.944231342,24.0577260351,70.4701650243,81.026313135,1.0
-32.4526169282,24.4461945612,71.6025538413,82.3269436715,1.0,39.2680925638,-38.8016077961,64.9668445373,85.2540316583,-1.0
-32.4526169282,24.4461945612,71.6025538413,82.3269436715,1.0,39.8984181213,-39.419556729,66.0039066863,86.6158881662,-1.0
-31.944231342,24.0577260351,70.4701650243,81.026313135,1.0,39.8984181213,-39.419556729,66.0039066863,86.6158881662,-1.0
13.6498670915,-17.4326175035,27.9047183482,35.6216155504,1.0,-104.531952896,7.43454368687,148.640738042,181.868858756,-1.0
-111.797510009,7.92431951252,158.977174619,194.512804971,-1.0,13.6498670915,-17.4326175035,27.9047183482,35.6216155504,1.0
-111.797510009,7.92431951252,158.977174619,194.512804971,-1.0,13.6315466891,-17.4105112295,27.8710372104,35.5773923339,1.0
-104.531952896,7.43454368687,148.640738042,181.868858756,-1.0,13.6315466891,-17.4105112295,27.8710372104,35.5773923339,1.0
-34.4544117866,-19.7164240684,-15.905642281,42.7649914027,-1.0,41.0233590547,25.6295990961,-23.780132523,53.900818217,1.0
41.0906663147,25.6709641809,-23.8210217411,53.9897536635,1.0,-34.4544117866,-19.7164240684,-15.905642281,42.7649914027,-1.0
41.0906663147,25.6709641809,-23.8210217411,53.9897536635,1.0,-34.4325866645,-19.7030205624,-15.8937609398,42.7368090081,-1.0
41.0233590547,25.6295990961,-23.780132523,53.900818217,1.0,-34.4325866645,-19.7030205624,-15.8937609398,42.7368090081,-1.0
-28.9568646634,25.2628417416,117.362096,123.493254574,1.0,20.6154702344,-16.2373088726,21.5845503491,33.9786961179,-1.0
20.6300387879,-16.2485494694,21.5988345936,34.0019805268,-1.0,-28.9568646634,25.2628417416,117.362096,123.493254574,1.0
20.6300387879,-16.2485494694,21.5988345936,34.0019805268,-1.0,-28.3941250292,24.7683905218,115.059756954,121.072120404,1.0
20.6154702344,-16.2373088726,21.5845503491,33.9786961179,-1.0,-28.3941250292,24.7683905218,115.059756954,121.072120404,1.0
25.0367873862,24.2951655477,-67.8737423016,76.31482064,1.0,-28.0839297054,-13.5592496516,3.60267058885,31.3934827293,-1.0
-28.1213461531,-13.5776615181,3.60682773357,31.4353840719,-1.0,25.0367873862,24.2951655477,-67.8737423016,76.31482064,1.0
-28.1213461531,-13.5776615181,3.60682773357,31.4353840719,-1.0,25.0302379264,24.2881297064,-67.8573539928,76.2958564398,1.0
-28.0839297054,-13.5592496516,3.60267058885,31.3934827293,-1.0,25.0302379264,24.2881297064,-67.8573539928,76.2958564398,1.0
33.4396477559,0.852002472167,-44.2962482967,55.5076997101,1.0,-34.8133406679,-24.7183495805,11.138675511,44.1253526929,-1.0
-34.8446482045,-24.7411028354,11.1489924756,44.1654035974,-1.0,33.4396477559,0.852002472167,-44.2962482967,55.5076997101,1.0
-34.8446482045,-24.7411028354,11.1489924756,44.1654035974,-1.0,33.3422645683,0.850101796597,-44.1755704178,55.352700612,1.0
-34.8133406679,-24.7183495805,11.138675511,44.1253526929,-1.0,33.3422645683,0.850101796597,-44.1755704178,55.352700612,1.0
46.1666784951,8.31667798857,110.017228367,119.600715036,1.0,-38.9399853031,-8.69435368703,51.7709243681,65.3617167389,-1.0
-39.8330199916,-8.89960147193,52.9632180641,66.8654321709,-1.0,46.1666784951,8.31667798857,110.017228367,119.600715036,1.0
-39.8330199916,-8.89960147193,52.9632180641,66.8654321709,-1.0,45.8565882389,8.26578819301,109.245890002,118.767948476,1.0
-38.9399853031,-8.69435368703,51.7709243681,65.3617167389,-1.0,45.8565882389,8.26578819301,109.245890002,118.767948476,1.0
30.3143012959,30.5745318039,-109.796643649,117.936732948,1.0,-11.7457450232,-32.5312804557,-17.3034226732,38.6738456083,-1.0
-11.7247957655,-32.4712257622,-17.2710638085,38.6024888706,-1.0,30.3143012959,30.5745318039,-109.796643649,117.936732948,1.0
-11.7247957655,-32.4712257622,-17.2710638085,38.6024888706,-1.0,30.4510917586,30.7104080781,-110.296601661,118.47256921,1.0
-11.7457450232,-32.5312804557,-17.3034226732,38.6738456083,-1.0,30.4510917586,30.7104080781,-110.296601661,118.47256921,1.0
-15.7097444549,34.5966810854,-80.3887790027,88.9162154289,1.0,17.4734013569,-41.7086327015,-38.54986013,59.4224930186,-1.0
17.4745446616,-41.7090210837,-38.5474521457,59.42153971,-1.0,-15.7097444549,34.5966810854,-80.3887790027,88.9162154289,1.0
17.4745446616,-41.7090210837,-38.5474521457,59.42153971,-1.0,-15.7197654458,34.61783018,-80.4365068546,88.969365462,1.0
17.4734013569,-41.7086327015,-38.54986013,59.4224930186,-1.0,-15.7197654458,34.61783018,-80.4365068546,88.969365462,1.0
-15.5776296182,-47.8559788504,80.1265178723,94.6209664202,-1.0,16.7113419906,45.2065665708,36.4220380353,60.4109148299,1.0
16.7038178732,45.186212759,36.4107721104,60.3868101857,1.0,-15.5776296182,-47.8559788504,80.1265178723,94.6209664202,-1.0
16.7038178732,45.186212759,36.4107721104,60.3868101857,1.0,-15.6078397683,-47.9520457646,80.287790659,94.8110955946,-1.0
16.7113419906,45.2065665708,36.4220380353,60.4109148299,1.0,-15.6078397683,-47.9520457646,80.287790659,94.8110955946,-1.0
20.1213384812,-15.3743576457,84.5230635497,88.2349056259,-1.0,-23.2467264509,29.643788971,90.2999453318,97.8430161322,1.0
-23.2768402296,29.6821894961,90.4159400692,97.9688575347,1.0,20.1213384812,-15.3743576457,84.5230635497,88.2349056259,-1.0
-23.2768402296,29.6821894961,90.4159400692,97.9688575347,1.0,20.1398525885,-15.3885039465,84.5990688652,88.3144004823,-1.0
1.08556329092,-0.300548334563,6.11405516308,6.2178461856,1.0,20.1213384812,-15.3743576457,84.5230635497,88.2349056259,-1.0
1.08556329092,-0.300548334563,6.11405516308,6.2178461856,1.0,-23.2768402296,29.6821894961,90.4159400692,97.9688575347,1.0
1.08556329092,-0.300548334563,6.11405516308,6.2178461856,1.0,20.1398525885,-15.3885039465,84.5990688652,88.3144004823,-1.0
1.08556329092,-0.300548334563,6.11405516308,6.2178461856,1.0,-23.2467264509,29.643788971,90.2999453318,97.8430161322,1.0
-23.2467264509,29.643788971,90.2999453318,97.8430161322,1.0,20.1398525885,-15.3885039465,84.5990688652,88.3144004823,-1.0
-16.0380773428,28.3689429678,-50.6783120929,60.2521313335,1.0,13.0514535336,-30.5212658445,16.8772891055,37.2389870879,-1.0
13.0592869319,-30.5404293026,16.8891178561,37.2627999862,-1.0,-16.0380773428,28.3689429678,-50.6783120929,60.2521313335,1.0
13.0592869319,-30.5404293026,16.8891178561,37.2627999862,-1.0,-16.1191628394,28.5143677007,-50.9378407214,60.5604768562,1.0
13.0514535336,-30.5212658445,16.8772891055,37.2389870879,-1.0,-16.1191628394,28.5143677007,-50.9378407214,60.5604768562,1.0
-25.7942050246,-22.7941742099,81.929504687,88.8671496826,-1.0,10.6342538946,21.1848294993,-11.0531331847,26.1546797667,1.0
10.6457264564,21.2071554164,-11.0646801281,26.1823078178,1.0,-25.7942050246,-22.7941742099,81.929504687,88.8671496826,-1.0
10.6457264564,21.2071554164,-11.0646801281,26.1823078178,1.0,-25.7502270354,-22.7539354097,81.7947475712,88.7198267747,-1.0
10.6342538946,21.1848294993,-11.0531331847,26.1546797667,1.0,-25.7502270354,-22.7539354097,81.7947475712,88.7198267747,-1.0
-40.2430066661,-9.44142515536,6.11292177347,41.7853930314,-1.0,41.4515101565,8.70260149533,-31.1817089237,52.5953714896,1.0
41.4372738587,8.69935305171,-31.1706450067,52.577054712,1.0,-40.2430066661,-9.44142515536,6.11292177347,41.7853930314,-1.0
41.4372738587,8.69935305171,-31.1706450067,52.577054712,1.0,-40.2552735899,-9.44430310244,6.12356283612,41.7994150484,-1.0
41.4515101565,8.70260149533,-31.1817089237,52.5953714896,1.0,-40.2552735899,-9.44430310244,6.12356283612,41.7994150484,-1.0
-17.8939046376,31.5073155445,97.1337761768,103.672003907,-1.0,8.37853644132,-32.2227230498,4.3143267675,33.5727319828,1.0
8.36772986868,-32.1785199867,4.30749204409,33.5267311722,1.0,-17.8939046376,31.5073155445,97.1337761768,103.672003907,-1.0
8.36772986868,-32.1785199867,4.30749204409,33.5267311722,1.0,-17.9954509672,31.6839032598,97.6787994895,104.25384892,-1.0
8.37853644132,-32.2227230498,4.3143267675,33.5727319828,1.0,-17.9954509672,31.6839032598,97.6787994895,104.25384892,-1.0
25.1037719578,8.54336273262,-11.2660465314,28.8118618182,1.0,-74.2902755788,36.2068516183,50.2258288101,96.7089767966,-1.0
-74.0841511653,36.1073095806,50.0820881588,96.4387161729,-1.0,25.1037719578,8.54336273262,-11.2660465314,28.8118618182,1.0
-74.0841511653,36.1073095806,50.0820881588,96.4387161729,-1.0,25.1000635245,8.54246476591,-11.2663622316,28.8084878957,1.0
-74.2902755788,36.2068516183,50.2258288101,96.7089767966,-1.0,25.1000635245,8.54246476591,-11.2663622316,28.8084878957,1.0
6.16063656373,40.4349779237,67.3638995526,78.8089272175,-1.0,-6.30737400537,-37.915554232,2.44343924389,38.5143321192,1.0
-6.30102340792,-37.8773788484,2.44893967458,38.4760600066,1.0,6.16063656373,40.4349779237,67.3638995526,78.8089272175,-1.0
-6.30102340792,-37.8773788484,2.44893967458,38.4760600066,1.0,6.13648005325,40.2683150231,67.0896884456,78.4871393392,-1.0
-6.30737400537,-37.915554232,2.44343924389,38.5143321192,1.0,6.13648005325,40.2683150231,67.0896884456,78.4871393392,-1.0
-30.9402535872,30.643080299,162.89682388,168.616974401,1.0,33.5784371175,-28.5384290126,159.064433125,165.055925125,-1.0
34.0371894725,-28.9259207359,161.220260041,167.293821072,-1.0,-30.9402535872,30.643080299,162.89682388,168.616974401,1.0
34.0371894725,-28.9259207359,161.220260041,167.293821072,-1.0,-29.8826205591,29.5867277915,157.311655343,162.835234342,1.0
0.254127823528,0.708219223686,2.81545488264,2.91617991664,-1.0,-30.9402535872,30.643080299,162.89682388,168.616974401,1.0
0.254127823528,0.708219223686,2.81545488264,2.91617991664,-1.0,34.0371894725,-28.9259207359,161.220260041,167.293821072,-1.0
0.254127823528,0.708219223686,2.81545488264,2.91617991664,-1.0,-29.8826205591,29.5867277915,157.311655343,162.835234342,1.0
0.254127823528,0.708219223686,2.81545488264,2.91617991664,-1.0,33.5784371175,-28.5384290126,159.064433125,165.055925125,-1.0
33.5784371175,-28.5384290126,159.064433125,165.055925125,-1.0,-29.8826205591,29.5867277915,157.311655343,162.835234342,1.0
-27.0865729993,37.6614760108,57.4730607485,73.859549739,1.0,28.5831132157,-27.8013954792,17.1081748732,43.3890857575,-1.0
28.6119453899,-27.8285482535,17.1256868004,43.4323822621,-1.0,-27.0865729993,37.6614760108,57.4730607485,73.859549739,1.0
28.6119453899,-27.8285482535,17.1256868004,43.4323822621,-1.0,-27.0721771635,37.6406657969,57.4550049671,73.8296096256,1.0
28.5831132157,-27.8013954792,17.1081748732,43.3890857575,-1.0,-27.0721771635,37.6406657969,57.4550049671,73.8296096256,1.0
36.0177847524,9.88001489966,-141.352533751,146.203438655,-1.0,-0.224602965138,-29.0416314927,-3.4612660806,29.2482193103,1.0
-0.225895777201,-29.0959231051,-3.46826496833,29.3029656489,1.0,36.0177847524,9.88001489966,-141.352533751,146.203438655,-1.0
-0.225895777201,-29.0959231051,-3.46826496833,29.3029656489,1.0,35.5054070567,9.7375942607,-139.341265495,144.123051958,-1.0
-0.224602965138,-29.0416314927,-3.4612660806,29.2482193103,1.0,35.5054070567,9.7375942607,-139.341265495,144.123051958,-1.0
28.9774570018,-29.5042650469,-66.0133548566,77.8971684554,1.0,-32.2875617873,31.8402304879,-138.628165098,145.856320555,-1.0
-32.2825776335,31.8353153876,-138.609682102,145.836577239,-1.0,28.9774570018,-29.5042650469,-66.0133548566,77.8971684554,1.0
-32.2825776335,31.8353153876,-138.609682102,145.836577239,-1.0,29.2438332661,-29.7794748469,-66.625516226,78.619269154,1.0
-32.2875617873,31.8402304879,-138.628165098,145.856320555,-1.0,29.2438332661,-29.7794748469,-66.625516226,78.619269154,1.0
-44.1684785935,3.14491125866,-79.4676771228,90.9717969432,1.0,43.8036006077,-1.41657193766,-72.328178615,84.5703180064,-1.0
44.0789391719,-1.42292132245,-72.7886367356,85.1068410008,-1.0,-44.1684785935,3.14491125866,-79.4676771228,90.9717969432,1.0
44.0789391719,-1.42292132245,-72.7886367356,85.1068410008,-1.0,-43.9155443048,3.12513615292,-79.0377034509,90.4727099077,1.0
43.8036006077,-1.41657193766,-72.328178615,84.5703180064,-1.0,-43.9155443048,3.12513615292,-79.0377034509,90.4727099077,1.0
4.83584251683,39.4620017104,-51.1992833533,64.8229336841,-1.0,-9.30746831551,-42.8943188523,-8.86861829371,44.7796282966,1.0
-9.35715896124,-43.1150004739,-8.91634818974,45.0108000198,1.0,4.83584251683,39.4620017104,-51.1992833533,64.8229336841,-1.0
-9.35715896124,-43.1150004739,-8.91634818974,45.0108000198,1.0,4.8304955252,39.4151038687,-51.1333197318,64.7418848234,-1.0
1.18367763798,-0.0540273767884,-2.53121037228,2.79681986323,-1.0,4.83584251683,39.4620017104,-51.1992833533,64.8229336841,-1.0
1.18367763798,-0.0540273767884,-2.53121037228,2.79681986323,-1.0,-9.35715896124,-43.1150004739,-8.91634818974,45.0108000198,1.0
1.18367763798,-0.0540273767884,-2.53121037228,2.79681986323,-1.0,4.8304955252,39.4151038687,-51.1333197318,64.7418848234,-1.0
1.18367763798,-0.0540273767884,-2.53121037228,2.79681986323,-1.0,-9.30746831551,-42.8943188523,-8.86861829371,44.7796282966,1.0
-9.30746831551,-42.8943188523,-8.86861829371,44.7796282966,1.0,4.8304955252,39.4151038687,-51.1333197318,64.7418848234,-1.0
-13.5734338585,-33.9653667388,62.2683757103,72.216660278,1.0,18.8330259628,40.7525509818,13.7545819065,46.9537321792,-1.0
18.805649275,40.6911737716,13.7335243088,46.8833117558,-1.0,-13.5734338585,-33.9653667388,62.2683757103,72.216660278,1.0
18.805649275,40.6911737716,13.7335243088,46.8833117558,-1.0,-13.5634569226,-33.9394161234,62.2549722251,72.1910247949,1.0
18.8330259628,40.7525509818,13.7545819065,46.9537321792,-1.0,-13.5634569226,-33.9394161234,62.2549722251,72.1910247949,1.0
-42.7895324449,10.9201572398,22.5254234095,49.5741846576,1.0,31.1105754319,-26.5085180094,-7.70144156695,41.591979956,-1.0
31.3052286293,-26.6712431686,-7.75079358114,41.8504303027,-1.0,-42.7895324449,10.9201572398,22.5254234095,49.5741846576,1.0
31.3052286293,-26.6712431686,-7.75079358114,41.8504303027,-1.0,-42.6959565894,10.8953665637,22.472387768,49.4638564744,1.0
31.1105754319,-26.5085180094,-7.70144156695,41.591979956,-1.0,-42.6959565894,10.8953665637,22.472387768,49.4638564744,1.0
15.3694903549,-22.0802947007,95.2565327815,98.9827199519,-1.0,-8.43541377081,23.7300001813,-10.5063918425,27.2885424185,1.0
